Step,Normal_Reward_Eps_0,Normal_Reward_Eps_0.01,Normal_Reward_Eps_0.1,Binomial_Reward_Eps_0,Binomial_Reward_Eps_0.01,Binomial_Reward_Eps_0.1,Bernoulli_Reward_Eps_0,Bernoulli_Reward_Eps_0.01,Bernoulli_Reward_Eps_0.1,Normal_Opt_Eps_0,Normal_Opt_Eps_0.01,Normal_Opt_Eps_0.1,Binomial_Opt_Eps_0,Binomial_Opt_Eps_0.01,Binomial_Opt_Eps_0.1,Bernoulli_Opt_Eps_0,Bernoulli_Opt_Eps_0.01,Bernoulli_Opt_Eps_0.1
1797,1.6614090091586937,9.289921290400077,9.086615108133365,6.766,9.72,9.426,0.1,0.648,0.676,0.0,0.75,0.892,0.0,0.698,0.91,0.0,0.664,0.928
1798,1.560347943406485,9.237187817945328,9.013478349149237,6.852,9.688,9.392,0.102,0.664,0.734,0.0,0.75,0.902,0.0,0.696,0.9,0.0,0.666,0.914
1799,1.5757224148975264,9.298451125789656,9.160806789586095,6.806,9.668,9.346,0.108,0.614,0.746,0.0,0.754,0.902,0.0,0.694,0.888,0.0,0.664,0.912
1800,1.5119693599234298,9.19469937163622,9.18171689565379,6.88,9.682,9.332,0.122,0.656,0.722,0.0,0.748,0.922,0.0,0.694,0.882,0.0,0.664,0.898
1801,1.6080584626582652,9.276261672548834,9.21244220800046,6.872,9.724,9.278,0.096,0.624,0.7,0.0,0.752,0.916,0.0,0.696,0.892,0.0,0.666,0.902
1802,1.6439617074847237,9.304249365183194,9.134064608921696,6.874,9.73,9.388,0.1,0.65,0.71,0.0,0.758,0.916,0.0,0.694,0.902,0.0,0.664,0.906
1803,1.56883040278451,9.305670240058143,9.051825593102215,6.85,9.736,9.368,0.086,0.662,0.698,0.0,0.76,0.902,0.0,0.696,0.902,0.0,0.668,0.912
1804,1.547683004607345,9.278976169508457,9.091989219442137,6.908,9.722,9.248,0.086,0.646,0.724,0.0,0.75,0.906,0.0,0.696,0.884,0.0,0.674,0.906
1805,1.6060322443086117,9.2953829528182,9.221662259582837,6.848,9.666,9.272,0.118,0.664,0.706,0.0,0.752,0.916,0.0,0.696,0.892,0.0,0.668,0.902
1806,1.5940189285376618,9.265653551322927,9.365647464732534,6.926,9.746,9.264,0.106,0.622,0.706,0.0,0.756,0.938,0.0,0.702,0.89,0.0,0.674,0.914
1807,1.5277348644270758,9.365267696092442,9.157701175521668,6.904,9.712,9.372,0.08,0.636,0.736,0.0,0.756,0.906,0.0,0.7,0.908,0.0,0.672,0.922
1808,1.5626210396409488,9.200015994606046,9.233752239472864,6.9,9.748,9.244,0.096,0.624,0.67,0.0,0.746,0.916,0.0,0.698,0.87,0.0,0.674,0.886
1809,1.6119854636557995,9.178532025974945,9.129612008824418,6.834,9.696,9.286,0.1,0.658,0.726,0.0,0.752,0.912,0.0,0.696,0.886,0.0,0.67,0.904
1810,1.523623320065853,9.303797620463675,9.097443255319948,6.842,9.768,9.36,0.092,0.704,0.706,0.0,0.756,0.896,0.0,0.698,0.896,0.0,0.674,0.9
1811,1.529167841017306,9.276321459025885,9.12412137389565,6.678,9.71,9.386,0.134,0.648,0.744,0.0,0.754,0.908,0.0,0.7,0.89,0.0,0.668,0.908
1812,1.6580595331860657,9.310944606394301,9.157760769824135,6.814,9.73,9.364,0.102,0.626,0.68,0.0,0.75,0.916,0.0,0.702,0.882,0.0,0.674,0.896
1813,1.499580613029257,9.262428132861803,9.098374343567933,6.884,9.728,9.368,0.09,0.654,0.706,0.0,0.754,0.908,0.0,0.702,0.898,0.0,0.674,0.918
1814,1.5527910164702654,9.261001245524392,9.137402354823752,6.782,9.676,9.376,0.12,0.596,0.73,0.0,0.746,0.922,0.0,0.696,0.898,0.0,0.668,0.914
1815,1.4816722854545776,9.278528879232178,9.122869818366079,7.042,9.698,9.298,0.074,0.616,0.688,0.0,0.75,0.9,0.0,0.7,0.894,0.0,0.672,0.916
1816,1.5716738237377454,9.319902735073882,9.252132879467522,6.93,9.734,9.21,0.082,0.638,0.698,0.0,0.752,0.926,0.0,0.702,0.872,0.0,0.672,0.896
1817,1.526139204012783,9.31457707044826,9.229642284570055,6.97,9.758,9.336,0.09,0.648,0.71,0.0,0.76,0.91,0.0,0.704,0.88,0.0,0.676,0.902
1818,1.5427008281479606,9.327424258379281,9.190610791823689,6.974,9.722,9.26,0.074,0.626,0.704,0.0,0.758,0.918,0.0,0.704,0.886,0.0,0.676,0.91
1819,1.588004767293251,9.287986300551884,9.028853993815982,6.898,9.722,9.326,0.088,0.61,0.734,0.0,0.752,0.888,0.0,0.702,0.884,0.0,0.672,0.904
1820,1.5787847534911958,9.33132134990147,9.05523225099977,6.794,9.724,9.332,0.076,0.632,0.714,0.0,0.758,0.898,0.0,0.698,0.892,0.0,0.668,0.91
1821,1.5607568329043569,9.389888332653303,9.124079748022972,6.878,9.724,9.372,0.094,0.588,0.708,0.0,0.756,0.906,0.0,0.7,0.902,0.0,0.676,0.918
1822,1.4714294205051897,9.176859332157601,9.10125365859086,6.954,9.686,9.212,0.098,0.652,0.708,0.0,0.752,0.912,0.0,0.698,0.864,0.0,0.67,0.876
1823,1.5325434230717396,9.275693852718856,8.954161408520264,6.91,9.698,9.336,0.094,0.65,0.682,0.0,0.756,0.894,0.0,0.698,0.892,0.0,0.674,0.9
1824,1.5998491754409858,9.274355407806034,9.172912528717143,6.888,9.602,9.296,0.08,0.63,0.684,0.0,0.754,0.914,0.0,0.696,0.896,0.0,0.66,0.892
1825,1.5483908783440667,9.261589623080248,9.220606997522648,6.804,9.648,9.264,0.106,0.616,0.708,0.0,0.754,0.936,0.0,0.698,0.88,0.0,0.662,0.902
1826,1.5643806833714167,9.350118582514567,9.22747078127719,6.844,9.768,9.276,0.084,0.672,0.72,0.0,0.752,0.922,0.0,0.708,0.884,0.0,0.674,0.9
1827,1.6387502554048408,9.244300085155333,9.197010501000522,6.894,9.722,9.308,0.086,0.642,0.712,0.0,0.752,0.892,0.0,0.708,0.89,0.0,0.676,0.908
1828,1.588332054165379,9.282569719742275,9.02599599897798,6.928,9.72,9.124,0.084,0.654,0.736,0.0,0.762,0.904,0.0,0.704,0.874,0.0,0.678,0.9
1829,1.5737540874480436,9.356791994150853,9.249495516736362,6.906,9.692,9.322,0.108,0.638,0.742,0.0,0.76,0.922,0.0,0.7,0.904,0.0,0.67,0.922
1830,1.5599448224649557,9.315867892220815,9.061200846891822,6.87,9.69,9.342,0.108,0.656,0.728,0.0,0.756,0.894,0.0,0.708,0.878,0.0,0.668,0.912
1831,1.5121310553842842,9.247041804321666,9.166389284713482,6.762,9.71,9.274,0.108,0.656,0.68,0.0,0.754,0.934,0.0,0.708,0.868,0.0,0.678,0.88
1832,1.6502938542524996,9.302336392014693,9.242762683834174,6.792,9.65,9.318,0.112,0.634,0.676,0.0,0.764,0.932,0.0,0.7,0.888,0.0,0.672,0.898
1833,1.5015657999815886,9.385142078353857,9.206556594229122,6.822,9.696,9.436,0.092,0.64,0.712,0.0,0.764,0.916,0.0,0.708,0.898,0.0,0.678,0.91
1834,1.5171886594484028,9.263938674069845,9.220009633525226,6.788,9.712,9.266,0.116,0.656,0.67,0.0,0.756,0.912,0.0,0.708,0.88,0.0,0.672,0.9
1835,1.4928313329945702,9.325008477021452,9.131515460174809,6.91,9.728,9.422,0.072,0.632,0.7,0.0,0.76,0.91,0.0,0.706,0.904,0.0,0.676,0.926
1836,1.6346073755836703,9.374580196554756,9.218143519528772,6.758,9.704,9.314,0.086,0.628,0.696,0.0,0.76,0.91,0.0,0.704,0.888,0.0,0.674,0.9
1837,1.6192062672707914,9.221553129261304,9.161815531675082,6.836,9.692,9.36,0.096,0.664,0.684,0.0,0.76,0.92,0.0,0.706,0.884,0.0,0.676,0.896
1838,1.5922137227230797,9.27342902984563,9.257573752597384,6.902,9.658,9.26,0.096,0.666,0.744,0.0,0.758,0.924,0.0,0.698,0.888,0.0,0.674,0.914
1839,1.536532228291014,9.330043905115543,9.336689067141918,6.9,9.642,9.382,0.104,0.638,0.712,0.0,0.766,0.93,0.0,0.704,0.9,0.0,0.67,0.912
1840,1.5897113961067117,9.366584104598044,9.14680424739475,6.744,9.748,9.264,0.138,0.682,0.69,0.0,0.764,0.894,0.0,0.708,0.888,0.0,0.674,0.896
1841,1.5235302703206723,9.312198781803328,9.229482694033418,6.796,9.714,9.26,0.092,0.632,0.692,0.0,0.762,0.916,0.0,0.702,0.878,0.0,0.676,0.886
1842,1.6224832128886424,9.302066792736488,9.192237822548336,6.802,9.702,9.352,0.108,0.616,0.724,0.0,0.766,0.916,0.0,0.702,0.89,0.0,0.674,0.912
1843,1.535197343959943,9.243806335319837,9.211228282254298,6.7,9.694,9.398,0.126,0.68,0.72,0.0,0.764,0.902,0.0,0.702,0.912,0.0,0.672,0.926
1844,1.6322630592162515,9.29660233838829,9.202427540229861,6.836,9.718,9.336,0.09,0.66,0.682,0.0,0.766,0.906,0.0,0.696,0.886,0.0,0.672,0.904
1845,1.5475139099767656,9.364628230470037,9.233716686810933,6.866,9.74,9.3,0.09,0.638,0.706,0.0,0.768,0.928,0.0,0.71,0.878,0.0,0.682,0.892
1846,1.5836080562365336,9.270425665668414,9.13270703375868,6.762,9.738,9.164,0.118,0.66,0.708,0.0,0.756,0.914,0.0,0.704,0.872,0.0,0.674,0.896
1847,1.5807704771501598,9.28003902486628,9.217665539551183,6.758,9.71,9.4,0.094,0.67,0.68,0.0,0.766,0.93,0.0,0.704,0.894,0.0,0.678,0.894
1848,1.5464869600668147,9.389108001937386,9.176310451975015,6.828,9.744,9.364,0.094,0.648,0.736,0.0,0.76,0.918,0.0,0.704,0.894,0.0,0.68,0.91
1849,1.5568849690812558,9.341617420664305,9.008731880039083,6.938,9.746,9.274,0.094,0.654,0.696,0.0,0.768,0.894,0.0,0.702,0.894,0.0,0.674,0.91
1850,1.590927511778604,9.267506848273793,9.097466632064641,6.862,9.734,9.334,0.106,0.654,0.708,0.0,0.758,0.906,0.0,0.7,0.902,0.0,0.676,0.918
1851,1.6146604746077118,9.26925228183926,8.968437534586906,6.786,9.762,9.444,0.106,0.674,0.72,0.0,0.768,0.89,0.0,0.71,0.892,0.0,0.68,0.91
1852,1.526981318992876,9.253548587159651,9.186472445546926,6.81,9.68,9.324,0.09,0.642,0.722,0.0,0.762,0.894,0.0,0.708,0.898,0.0,0.68,0.916
1853,1.6089906178945628,9.326567640098977,9.231300308360266,6.758,9.704,9.108,0.128,0.63,0.69,0.0,0.756,0.92,0.0,0.706,0.866,0.0,0.676,0.888
1854,1.6243528343544122,9.353300193755883,9.110019133975939,6.824,9.742,9.23,0.106,0.65,0.692,0.0,0.758,0.904,0.0,0.706,0.87,0.0,0.68,0.888
1855,1.5783418022391318,9.27524247584276,9.095080105604431,6.884,9.728,9.434,0.096,0.632,0.672,0.0,0.76,0.908,0.0,0.708,0.896,0.0,0.676,0.914
1856,1.628266288272901,9.35331560862667,9.304170606555976,6.882,9.732,9.51,0.1,0.67,0.73,0.0,0.768,0.926,0.0,0.708,0.91,0.0,0.678,0.93
1857,1.6090108548991908,9.218889695195557,8.992462380051315,6.764,9.696,9.464,0.102,0.628,0.702,0.0,0.758,0.888,0.0,0.706,0.914,0.0,0.678,0.934
1858,1.637083223837769,9.23604751372362,9.237093203709412,6.748,9.67,9.276,0.106,0.6,0.696,0.0,0.764,0.92,0.0,0.702,0.884,0.0,0.67,0.894
1859,1.6111972803483652,9.28432485885021,9.260781605514405,7.008,9.68,9.386,0.088,0.642,0.678,0.0,0.768,0.918,0.0,0.702,0.9,0.0,0.67,0.908
1860,1.5892759387340938,9.23487244122044,9.268924053071913,6.896,9.662,9.226,0.088,0.628,0.696,0.0,0.756,0.924,0.0,0.702,0.872,0.0,0.674,0.888
1861,1.5834647854164152,9.314843406456871,9.032680928779007,6.828,9.74,9.376,0.122,0.684,0.72,0.0,0.76,0.89,0.0,0.706,0.904,0.0,0.678,0.92
1862,1.5866769799854965,9.267985313401585,9.103004053418385,6.922,9.726,9.372,0.1,0.658,0.712,0.0,0.766,0.904,0.0,0.706,0.896,0.0,0.682,0.9
1863,1.5397812782693436,9.312303568710428,9.05918854404179,6.702,9.698,9.36,0.112,0.632,0.71,0.0,0.76,0.908,0.0,0.704,0.894,0.0,0.68,0.904
1864,1.6102866906098996,9.313382867876165,9.139492602402923,6.8,9.712,9.352,0.12,0.644,0.706,0.0,0.76,0.92,0.0,0.706,0.888,0.0,0.684,0.912
1865,1.5448328867211658,9.309228608913312,9.09164375423473,6.896,9.658,9.262,0.072,0.62,0.712,0.0,0.762,0.896,0.0,0.704,0.88,0.0,0.672,0.9
1866,1.6267184987055368,9.23552460598173,9.139020055630281,7.02,9.74,9.42,0.076,0.658,0.732,0.0,0.752,0.904,0.0,0.706,0.896,0.0,0.674,0.92
1867,1.5555583476278423,9.374832961658615,9.164244170096387,6.658,9.712,9.258,0.126,0.64,0.726,0.0,0.768,0.934,0.0,0.704,0.892,0.0,0.678,0.914
1868,1.5386629529350238,9.310026539564213,9.168095410271398,6.726,9.708,9.278,0.11,0.662,0.694,0.0,0.762,0.906,0.0,0.7,0.892,0.0,0.678,0.908
1869,1.6197940741540287,9.366756046577587,9.148531248092176,6.794,9.698,9.26,0.1,0.658,0.692,0.0,0.762,0.92,0.0,0.702,0.888,0.0,0.678,0.902
1870,1.5812782617140713,9.281884653541196,9.114427934874053,6.85,9.744,9.432,0.1,0.636,0.738,0.0,0.758,0.912,0.0,0.708,0.904,0.0,0.684,0.922
1871,1.4974105480154125,9.297890308019547,9.07534752178589,6.65,9.724,9.454,0.11,0.654,0.7,0.0,0.758,0.892,0.0,0.708,0.908,0.0,0.68,0.93
1872,1.5993192084633667,9.278480106635348,9.21301930251781,6.778,9.776,9.298,0.132,0.672,0.738,0.0,0.764,0.916,0.0,0.712,0.892,0.0,0.68,0.91
1873,1.569479243574335,9.29834734028148,9.314398285522207,6.866,9.724,9.566,0.092,0.66,0.762,0.0,0.76,0.906,0.0,0.708,0.914,0.0,0.68,0.922
1874,1.4628132532713705,9.331482513723484,9.269443396103348,6.798,9.714,9.37,0.108,0.646,0.69,0.0,0.77,0.914,0.0,0.706,0.89,0.0,0.68,0.902
1875,1.5427430081929177,9.344675994961596,9.193691704146904,6.83,9.746,9.338,0.09,0.68,0.722,0.0,0.77,0.91,0.0,0.71,0.892,0.0,0.686,0.914
1876,1.6178116774238065,9.31900246620814,9.111773279173297,6.784,9.732,9.334,0.128,0.68,0.672,0.0,0.766,0.9,0.0,0.714,0.888,0.0,0.68,0.904
1877,1.6508512702280993,9.328201420911203,9.290046493436698,6.734,9.76,9.268,0.106,0.64,0.686,0.0,0.764,0.932,0.0,0.71,0.88,0.0,0.686,0.896
1878,1.582926571494789,9.331296438423879,9.09208626746139,6.898,9.672,9.356,0.094,0.642,0.74,0.0,0.764,0.906,0.0,0.702,0.898,0.0,0.678,0.91
1879,1.479709210557218,9.321250489652503,9.22043146101091,6.972,9.694,9.3,0.088,0.648,0.676,0.0,0.766,0.912,0.0,0.702,0.884,0.0,0.684,0.91
1880,1.6244263575223212,9.343109273121643,9.13039211914708,6.868,9.73,9.12,0.108,0.64,0.694,0.0,0.764,0.908,0.0,0.704,0.88,0.0,0.682,0.906
1881,1.471888833693876,9.175737413029731,9.226158183448915,6.836,9.714,9.324,0.104,0.622,0.714,0.0,0.766,0.922,0.0,0.708,0.892,0.0,0.682,0.918
1882,1.606889960697,9.362278861337968,9.128129373854206,6.908,9.764,9.264,0.082,0.67,0.732,0.0,0.762,0.9,0.0,0.708,0.896,0.0,0.686,0.918
1883,1.5904314752651236,9.200820115165836,9.100509972273693,6.8,9.78,9.216,0.11,0.664,0.692,0.0,0.76,0.912,0.0,0.71,0.872,0.0,0.686,0.9
1884,1.5162131947757058,9.27081360007211,9.266327338366926,6.926,9.704,9.406,0.09,0.636,0.68,0.0,0.764,0.924,0.0,0.706,0.896,0.0,0.686,0.908
1885,1.5689232871063308,9.269557174783268,9.209190993123507,6.782,9.774,9.278,0.102,0.69,0.654,0.0,0.766,0.916,0.0,0.712,0.874,0.0,0.682,0.886
1886,1.556193283973376,9.37251049680454,9.098781786490344,6.754,9.72,9.398,0.116,0.66,0.71,0.0,0.768,0.906,0.0,0.71,0.89,0.0,0.68,0.904
1887,1.5928615688031509,9.258023529792904,9.19100416105652,6.824,9.714,9.246,0.1,0.678,0.676,0.0,0.76,0.93,0.0,0.708,0.882,0.0,0.68,0.896
1888,1.53594274019859,9.36744848102733,9.276222541556963,6.878,9.71,9.2,0.114,0.662,0.696,0.0,0.766,0.924,0.0,0.708,0.874,0.0,0.684,0.892
1889,1.590416579799096,9.254982639368524,9.196783455085248,6.906,9.796,9.254,0.102,0.66,0.682,0.0,0.762,0.906,0.0,0.714,0.898,0.0,0.69,0.914
1890,1.5663490861767977,9.31167687389027,9.16191297833682,6.778,9.72,9.476,0.11,0.646,0.704,0.0,0.762,0.91,0.0,0.71,0.902,0.0,0.682,0.914
1891,1.6060370841368596,9.306315449895934,9.28909188961163,6.746,9.696,9.12,0.116,0.642,0.726,0.0,0.762,0.922,0.0,0.71,0.878,0.0,0.686,0.906
1892,1.568755948348086,9.337803306003929,9.213751089809875,6.936,9.688,9.356,0.092,0.628,0.672,0.0,0.762,0.914,0.0,0.708,0.902,0.0,0.69,0.91
1893,1.6217462638567144,9.32566562329501,9.224188403977644,6.892,9.714,9.242,0.096,0.67,0.706,0.0,0.766,0.92,0.0,0.712,0.884,0.0,0.68,0.906
1894,1.5313216604142452,9.333018119342913,8.969749724135546,6.824,9.76,9.284,0.108,0.612,0.712,0.0,0.768,0.894,0.0,0.718,0.9,0.0,0.69,0.912
1895,1.5881803679317277,9.172442096592004,9.117550925138524,6.748,9.764,9.184,0.102,0.66,0.704,0.0,0.766,0.912,0.0,0.718,0.882,0.0,0.69,0.902
1896,1.5747923822580407,9.3582849904056,9.176770368669088,6.88,9.768,9.294,0.092,0.628,0.724,0.0,0.758,0.904,0.0,0.718,0.878,0.0,0.692,0.896
1897,1.6179654606288962,9.189991274602301,9.057444187641448,6.834,9.658,9.286,0.088,0.638,0.714,0.0,0.762,0.89,0.0,0.71,0.892,0.0,0.686,0.912
1898,1.4817334477169537,9.331093758970908,9.069186501830059,6.748,9.726,9.342,0.12,0.634,0.744,0.0,0.766,0.922,0.0,0.714,0.89,0.0,0.688,0.912
1899,1.5770418698845767,9.273852813167188,9.038230200867915,6.854,9.746,9.418,0.096,0.664,0.698,0.0,0.762,0.904,0.0,0.718,0.912,0.0,0.688,0.92
1900,1.5463698561546926,9.332437279675801,9.260757539487724,6.936,9.732,9.408,0.088,0.602,0.714,0.0,0.764,0.912,0.0,0.716,0.908,0.0,0.688,0.92
1901,1.6018365519766449,9.424765902941656,9.233744198052806,6.916,9.648,9.386,0.096,0.624,0.704,0.0,0.768,0.92,0.0,0.71,0.916,0.0,0.678,0.926
1902,1.5176705336103833,9.268612751722353,9.186139553368847,6.896,9.772,9.25,0.092,0.638,0.696,0.0,0.762,0.904,0.0,0.716,0.872,0.0,0.69,0.886
1903,1.596990029965827,9.235395459002588,9.141048302729779,6.89,9.728,9.452,0.09,0.646,0.698,0.0,0.76,0.898,0.0,0.72,0.9,0.0,0.692,0.91
1904,1.5798270905446232,9.371211807978959,9.083414715002924,6.866,9.71,9.426,0.094,0.67,0.722,0.0,0.77,0.914,0.0,0.716,0.92,0.0,0.69,0.942
1905,1.5653599358788117,9.36468094320546,9.056322102964154,6.816,9.766,9.282,0.104,0.636,0.702,0.0,0.768,0.878,0.0,0.718,0.894,0.0,0.686,0.91
1906,1.5099667797956862,9.279169999941061,9.00496606248287,6.84,9.718,9.426,0.11,0.634,0.702,0.0,0.762,0.898,0.0,0.714,0.914,0.0,0.69,0.926
1907,1.5188643068296095,9.33296044601401,9.028112902332946,6.89,9.752,9.454,0.09,0.678,0.736,0.0,0.768,0.898,0.0,0.716,0.908,0.0,0.688,0.93
1908,1.6413496886703771,9.31621293316113,9.253714048309115,6.8,9.686,9.296,0.108,0.656,0.718,0.0,0.768,0.91,0.0,0.706,0.894,0.0,0.684,0.904
1909,1.581375919208297,9.34404975574219,9.138505555975748,6.948,9.73,9.184,0.096,0.654,0.66,0.0,0.768,0.908,0.0,0.716,0.868,0.0,0.684,0.892
1910,1.5901215489524554,9.282791107695498,9.196194724341828,6.842,9.642,9.35,0.092,0.644,0.726,0.0,0.768,0.914,0.0,0.712,0.884,0.0,0.684,0.89
1911,1.5622187150912648,9.336347549362884,9.126481642538952,6.744,9.816,9.228,0.134,0.666,0.692,0.0,0.772,0.928,0.0,0.718,0.886,0.0,0.692,0.904
1912,1.5557939663278755,9.354736030569512,9.185685679080448,6.778,9.72,9.272,0.1,0.646,0.672,0.0,0.772,0.908,0.0,0.714,0.886,0.0,0.69,0.908
1913,1.5623028596682238,9.35025994433138,8.995556259013545,6.854,9.676,9.176,0.088,0.652,0.69,0.0,0.764,0.896,0.0,0.708,0.868,0.0,0.684,0.886
1914,1.573031097260601,9.307426162091511,9.009861735266343,6.796,9.768,9.23,0.106,0.648,0.716,0.0,0.77,0.892,0.0,0.71,0.886,0.0,0.688,0.918
1915,1.6042532613125258,9.350926584352479,9.21034606091453,6.852,9.714,9.298,0.106,0.636,0.694,0.0,0.772,0.912,0.0,0.714,0.896,0.0,0.69,0.912
1916,1.6134763613369119,9.191057278285443,9.198271704767844,6.878,9.752,9.38,0.1,0.646,0.698,0.0,0.768,0.902,0.0,0.716,0.9,0.0,0.69,0.912
1917,1.6392118474119786,9.249746050500688,9.122673576220398,6.792,9.722,9.124,0.104,0.674,0.692,0.0,0.764,0.9,0.0,0.718,0.868,0.0,0.696,0.89
1918,1.551188847087604,9.252855923553282,9.107215789801945,6.874,9.728,9.294,0.108,0.662,0.694,0.0,0.766,0.884,0.0,0.714,0.882,0.0,0.69,0.904
1919,1.5977146965359548,9.241536372004653,9.207354498744454,6.84,9.728,9.522,0.11,0.68,0.674,0.0,0.76,0.926,0.0,0.714,0.92,0.0,0.692,0.92
1920,1.5166963778216167,9.329787370940787,9.31936487588827,6.782,9.718,9.342,0.098,0.642,0.724,0.0,0.764,0.92,0.0,0.712,0.894,0.0,0.684,0.904
1921,1.6143088702533894,9.376847908867678,9.194991531110809,6.884,9.784,9.204,0.092,0.634,0.714,0.0,0.774,0.906,0.0,0.716,0.866,0.0,0.69,0.882
1922,1.5054420317583128,9.294967995368197,9.089225900974382,6.852,9.722,9.312,0.1,0.67,0.684,0.0,0.764,0.914,0.0,0.714,0.888,0.0,0.69,0.898
1923,1.5193447981354273,9.342424347514601,9.182063175269716,6.904,9.684,9.348,0.086,0.638,0.668,0.0,0.772,0.916,0.0,0.706,0.898,0.0,0.684,0.908
1924,1.5863062507847563,9.230260937338127,9.183357598052233,6.776,9.676,9.248,0.106,0.636,0.724,0.0,0.76,0.932,0.0,0.71,0.88,0.0,0.688,0.906
1925,1.5769820233264529,9.307286819302483,9.220086476203432,6.774,9.734,9.402,0.11,0.642,0.722,0.0,0.768,0.92,0.0,0.714,0.908,0.0,0.692,0.922
1926,1.509458787077392,9.316944128265739,9.285946995623881,6.958,9.7,9.334,0.08,0.666,0.698,0.0,0.77,0.918,0.0,0.71,0.896,0.0,0.692,0.924
1927,1.5907526090951387,9.356962661692913,9.14824486821985,6.854,9.716,9.394,0.1,0.648,0.72,0.0,0.774,0.908,0.0,0.708,0.886,0.0,0.688,0.9
1928,1.5154205940055885,9.256688905969133,9.015894739909125,6.686,9.732,9.342,0.13,0.64,0.694,0.0,0.758,0.894,0.0,0.714,0.896,0.0,0.686,0.902
1929,1.5233126910506216,9.290874943268863,9.212208585514976,6.942,9.71,9.266,0.102,0.624,0.722,0.0,0.758,0.914,0.0,0.716,0.884,0.0,0.69,0.906
1930,1.5569001234044513,9.378728090661177,9.272118261140864,6.8,9.688,9.102,0.092,0.654,0.678,0.0,0.768,0.92,0.0,0.714,0.87,0.0,0.692,0.878
1931,1.537122337485051,9.298604347366817,9.22903557720687,6.736,9.728,9.31,0.114,0.636,0.714,0.0,0.766,0.928,0.0,0.716,0.896,0.0,0.69,0.908
1932,1.5960570124047448,9.365137154414118,9.174795666938433,6.882,9.704,9.142,0.102,0.628,0.696,0.0,0.772,0.908,0.0,0.714,0.868,0.0,0.688,0.886
1933,1.6540613739476198,9.236984309262215,9.216072758338061,6.84,9.646,9.182,0.1,0.636,0.696,0.0,0.766,0.9,0.0,0.7,0.886,0.0,0.684,0.896
1934,1.6110904930416425,9.297636589940065,9.255001644149832,6.886,9.754,9.378,0.09,0.664,0.68,0.0,0.768,0.924,0.0,0.714,0.886,0.0,0.69,0.904
1935,1.556996596015288,9.346060206606,9.220734088005564,6.848,9.68,9.256,0.096,0.64,0.674,0.0,0.774,0.92,0.0,0.708,0.884,0.0,0.69,0.908
1936,1.6624697579200347,9.280022531451024,9.30980279708473,6.868,9.684,9.39,0.13,0.674,0.73,0.0,0.774,0.936,0.0,0.712,0.904,0.0,0.686,0.914
1937,1.5988249621716732,9.36656000279961,9.062067258455837,6.772,9.726,9.284,0.108,0.634,0.694,0.0,0.77,0.904,0.0,0.712,0.902,0.0,0.686,0.92
1938,1.5547310634787048,9.393205252332177,9.152459665808282,6.826,9.712,9.338,0.108,0.67,0.706,0.0,0.774,0.906,0.0,0.712,0.9,0.0,0.69,0.904
1939,1.5741231787641476,9.358760550698639,9.158033751858493,6.958,9.74,9.348,0.09,0.64,0.694,0.0,0.772,0.902,0.0,0.718,0.884,0.0,0.694,0.892
1940,1.5873980656169222,9.371594565137864,9.053609186680246,6.916,9.672,9.406,0.096,0.668,0.686,0.0,0.774,0.898,0.0,0.712,0.896,0.0,0.688,0.904
1941,1.6530950388260282,9.36967636265805,9.279841047242076,6.836,9.618,9.31,0.108,0.614,0.716,0.0,0.774,0.916,0.0,0.706,0.894,0.0,0.686,0.906
1942,1.5049663396144224,9.27395212037469,9.012160552099843,6.888,9.668,9.338,0.084,0.632,0.73,0.0,0.756,0.902,0.0,0.708,0.892,0.0,0.69,0.906
1943,1.5377301093380422,9.311524370606516,9.261338881286372,6.844,9.68,9.29,0.102,0.624,0.678,0.0,0.774,0.93,0.0,0.716,0.898,0.0,0.686,0.908
1944,1.552881219904757,9.251806619956563,9.177911935789298,6.798,9.732,9.268,0.112,0.656,0.694,0.0,0.772,0.906,0.0,0.712,0.884,0.0,0.69,0.892
1945,1.5102522327086885,9.285971808114468,9.03855619719172,6.738,9.754,9.26,0.108,0.638,0.702,0.0,0.768,0.894,0.0,0.718,0.888,0.0,0.694,0.902
1946,1.5563154400983499,9.273680352212628,9.094637341414943,6.848,9.674,9.348,0.09,0.616,0.722,0.0,0.77,0.904,0.0,0.716,0.884,0.0,0.688,0.904
1947,1.5482551150695765,9.325238588763582,9.138157309366022,6.954,9.692,9.304,0.082,0.636,0.664,0.0,0.772,0.904,0.0,0.71,0.89,0.0,0.688,0.91
1948,1.6367677222143382,9.351913538794461,9.009312891792373,6.836,9.694,9.286,0.124,0.654,0.67,0.0,0.774,0.89,0.0,0.712,0.89,0.0,0.692,0.898
1949,1.5644364427989754,9.3462946677241,9.192313538808312,6.834,9.71,9.362,0.116,0.666,0.71,0.0,0.774,0.918,0.0,0.716,0.894,0.0,0.69,0.922
1950,1.5247530971182544,9.291994005524918,9.163395697097581,6.8,9.712,9.3,0.11,0.664,0.706,0.0,0.768,0.906,0.0,0.71,0.884,0.0,0.69,0.902
1951,1.6051315843907334,9.249176799133696,9.120824933483913,6.932,9.654,9.388,0.102,0.666,0.732,0.0,0.768,0.924,0.0,0.714,0.898,0.0,0.678,0.902
1952,1.6066261741240642,9.332080091842275,9.300891265109206,6.762,9.714,9.308,0.104,0.632,0.72,0.0,0.772,0.924,0.0,0.716,0.88,0.0,0.69,0.89
